,trustLevel,totalScannedItems,lineItemVoids,scansWithoutRegistration,valuePerSecond,lineItemVoidsPerPosition,grandTotal,quantityModifications
301,5.0,26.000000000000018,10.0,7.0,0.0528153153153153,0.384615384615385,23.45,3.0
302,5.0,23.999999999999968,7.0,4.0,0.0258982035928144,0.29166666666666696,25.95,2.0
303,5.0,29.999999999999993,10.0,6.0,0.118650674662669,0.33333333333333304,79.14,1.0
304,5.0,25.99999999999994,0.0,10.0,0.0386132315521629,0.0,60.7,0.0
305,5.0,24.000000000000025,1.0,10.0,0.0176781472684086,0.0416666666666667,29.77,3.0
306,4.0,26.0,11.0,1.0,0.0347054202670856,0.42307692307692296,44.18,4.0
307,5.0,28.999999999999954,9.0,10.0,0.0121167883211679,0.31034482758620696,3.32,0.0
308,5.0,24.00000000000001,0.0,5.0,0.0310810810810811,0.0,11.5,5.0
309,5.0,23.99999999999995,7.0,9.0,0.0252323580034423,0.29166666666666696,43.98,0.0
310,5.0,24.000000000000036,2.0,8.0,0.0664073006724303,0.0833333333333333,69.13,0.0
311,5.0,23.00000000000001,11.0,10.0,0.0189874857792947,0.4782608695652171,33.38,5.0
312,5.0,27.000000000000025,8.0,10.0,0.0770935960591133,0.296296296296296,78.25,3.0
313,5.0,24.999999999999996,2.0,3.0,0.05690831556503201,0.08,26.69,5.0
314,5.0,30.000000000000014,10.0,10.0,0.0541891891891892,0.33333333333333304,32.08,5.0
315,5.0,28.0,9.0,7.0,0.0193581081081081,0.32142857142857106,11.46,2.0
316,4.0,29.999999999999986,4.0,9.0,0.0286866359447005,0.133333333333333,49.8,1.0
317,5.0,25.99999999999995,7.0,1.0,0.0194117647058824,0.269230769230769,30.03,2.0
318,4.0,25.999999999999982,11.0,1.0,0.0113422818791946,0.42307692307692296,18.59,5.0
319,5.0,28.000000000000025,2.0,0.0,0.0272743791641429,0.0714285714285714,45.03,0.0
320,5.0,23.000000000000004,7.0,6.0,0.11421686746988001,0.304347826086957,28.44,4.0
321,5.0,27.999999999999986,10.0,9.0,0.0436697247706422,0.3571428571428571,23.8,2.0
322,4.0,25.000000000000025,6.0,10.0,0.0630862944162437,0.24,62.14,5.0
323,5.0,27.000000000000096,11.0,5.0,0.0657281553398058,0.407407407407407,13.54,4.0
324,5.0,29.0,0.0,6.0,0.10855530474040599,0.0,96.18,2.0
325,5.0,28.00000000000001,4.0,2.0,0.0261805555555556,0.14285714285714302,18.85,2.0
326,5.0,29.99999999999997,0.0,0.0,0.0235528455284553,0.0,28.97,5.0
327,5.0,27.999999999999982,3.0,8.0,0.0108655221745351,0.107142857142857,15.19,5.0
328,5.0,23.99999999999999,9.0,6.0,0.0974680603948897,0.375,83.92,5.0
329,5.0,29.00000000000001,4.0,0.0,0.0788082901554404,0.137931034482759,76.05,3.0
330,5.0,29.99999999999999,9.0,7.0,0.0651302605210421,0.3,32.5,4.0
331,5.0,27.000000000000004,6.0,8.0,0.17365999999999998,0.222222222222222,86.83,3.0
332,5.0,23.000000000000014,5.0,4.0,0.0425777777777778,0.21739130434782603,28.74,0.0
333,5.0,28.999999999999964,3.0,3.0,0.0742007434944238,0.103448275862069,99.8,0.0
334,5.0,23.00000000000002,2.0,6.0,0.0359675036927622,0.0869565217391304,24.35,0.0
335,5.0,27.00000000000001,8.0,4.0,0.0162476547842401,0.296296296296296,8.66,3.0
336,5.0,25.999999999999986,4.0,6.0,0.030719999999999997,0.153846153846154,42.24,4.0
337,5.0,30.000000000000014,4.0,7.0,0.0475869685256764,0.133333333333333,86.18,1.0
338,5.0,29.99999999999999,6.0,5.0,0.0425864661654135,0.2,56.64,0.0
339,4.0,24.99999999999998,8.0,9.0,0.00508317929759704,0.32,5.5,4.0
340,5.0,24.000000000000004,0.0,8.0,0.0647807933194155,0.0,31.03,3.0
341,5.0,30.000000000000018,0.0,6.0,0.0296926032660903,0.0,30.91,2.0
342,5.0,26.000000000000036,10.0,6.0,0.0119956140350877,0.384615384615385,16.41,0.0
343,5.0,22.99999999999998,10.0,7.0,0.0977777777777778,0.43478260869565205,60.72,0.0
344,5.0,30.000000000000018,3.0,7.0,0.176300715990453,0.1,73.87,0.0
345,5.0,24.999999999999996,11.0,9.0,0.022830985915492995,0.44,32.42,3.0
346,5.0,22.999999999999986,5.0,4.0,0.0815201465201465,0.21739130434782603,44.51,1.0
347,5.0,23.000000000000057,1.0,7.0,0.0154211332312404,0.0434782608695652,20.14,4.0
348,5.0,26.999999999999968,6.0,2.0,0.0589861751152074,0.222222222222222,51.2,0.0
349,5.0,26.999999999999954,5.0,0.0,0.0549170731707317,0.185185185185185,56.29,0.0
350,5.0,25.000000000000053,7.0,3.0,0.0556859867938371,0.28,75.9,0.0
351,5.0,24.99999999999995,10.0,0.0,0.0370109689213894,0.4,40.49,1.0
352,5.0,27.99999999999999,3.0,7.0,0.0789466292134832,0.107142857142857,56.21,2.0
353,5.0,25.00000000000005,5.0,1.0,0.0430096237970254,0.2,49.16,1.0
354,4.0,27.99999999999994,3.0,10.0,0.0662359550561798,0.107142857142857,82.53,4.0
355,5.0,26.0,11.0,10.0,0.013515625,0.42307692307692296,1.73,4.0
356,5.0,24.999999999999996,1.0,4.0,0.0665019011406844,0.04,17.49,3.0
357,5.0,25.999999999999986,10.0,2.0,0.0449203431372549,0.384615384615385,73.31,2.0
358,5.0,25.0,3.0,4.0,0.0313812154696133,0.12,11.36,3.0
359,5.0,23.999999999999996,10.0,9.0,0.0558218125960062,0.4166666666666671,72.68,0.0
360,5.0,26.00000000000006,11.0,10.0,0.0707431457431457,0.42307692307692296,98.05,5.0
361,5.0,24.000000000000036,7.0,3.0,0.00130794701986755,0.29166666666666696,2.37,3.0
362,4.0,28.0,5.0,9.0,0.0504291845493562,0.178571428571429,58.75,1.0
363,4.0,28.000000000000025,10.0,5.0,0.0274077669902913,0.3571428571428571,28.23,2.0
364,5.0,24.000000000000025,6.0,3.0,0.102565320665083,0.25,86.36,0.0
365,5.0,23.99999999999998,11.0,3.0,0.0696370235934664,0.4583333333333329,76.74,5.0
366,5.0,29.000000000000018,4.0,8.0,0.0366350411132195,0.137931034482759,57.92,4.0
367,5.0,26.000000000000025,6.0,7.0,0.0385153583617747,0.23076923076923103,22.57,3.0
368,5.0,28.999999999999996,5.0,6.0,0.0173803730738037,0.172413793103448,21.43,0.0
369,4.0,28.999999999999947,0.0,10.0,0.023054587688733995,0.0,39.7,1.0
370,5.0,30.000000000000018,6.0,10.0,0.0928038507821901,0.2,77.12,2.0
371,5.0,27.999999999999964,10.0,1.0,0.0585744234800839,0.3571428571428571,83.82,3.0
372,5.0,27.000000000000014,3.0,6.0,0.0715697674418605,0.111111111111111,24.62,2.0
373,5.0,30.0,9.0,2.0,0.15437050359712198,0.3,85.83,2.0
374,5.0,25.99999999999999,1.0,6.0,0.0504317055909413,0.0384615384615385,71.26,4.0
375,5.0,30.000000000000036,11.0,8.0,0.000957654723127036,0.3666666666666671,1.47,2.0
376,4.0,25.999999999999993,10.0,9.0,0.0406734693877551,0.384615384615385,19.93,0.0
377,4.0,30.000000000000018,10.0,9.0,0.0152389380530973,0.33333333333333304,8.61,1.0
378,4.0,26.0,11.0,9.0,0.000282352941176471,0.42307692307692296,0.36,1.0
379,5.0,29.99999999999998,8.0,7.0,0.051734921816828,0.266666666666667,69.48,4.0
380,5.0,24.000000000000043,4.0,10.0,0.0408280982295831,0.166666666666667,71.49,0.0
381,4.0,30.000000000000014,0.0,9.0,0.0337154989384289,0.0,15.88,2.0
382,5.0,28.999999999999986,0.0,7.0,0.0106079854809437,0.0,11.69,3.0
383,4.0,28.00000000000002,10.0,9.0,0.0400591715976331,0.3571428571428571,27.08,2.0
384,5.0,29.999999999999957,0.0,0.0,0.0830732177263969,0.0,86.23,0.0
385,5.0,23.000000000000007,5.0,9.0,0.087214734950584,0.21739130434782603,97.07,5.0
386,5.0,29.999999999999968,0.0,4.0,0.0303203203203203,0.0,30.29,0.0
387,4.0,28.000000000000075,8.0,0.0,0.0021673445671121397,0.28571428571428603,3.73,5.0
388,5.0,28.000000000000007,1.0,2.0,0.034433734939759,0.0357142857142857,14.29,4.0
389,5.0,23.000000000000018,11.0,8.0,0.0455112651646447,0.4782608695652171,26.26,1.0
390,5.0,22.999999999999986,2.0,1.0,0.0317307692307692,0.0869565217391304,6.6,2.0
391,5.0,25.00000000000003,6.0,3.0,0.00700352526439483,0.24,5.96,3.0
392,5.0,24.99999999999999,9.0,9.0,0.0437557152188112,0.36,66.99,1.0
393,5.0,24.000000000000053,4.0,3.0,0.0303761755485893,0.166666666666667,48.45,5.0
394,5.0,27.999999999999954,11.0,7.0,0.00484138972809668,0.3928571428571429,6.41,1.0
395,5.0,23.999999999999996,0.0,6.0,0.0345421245421245,0.0,9.43,0.0
396,5.0,28.99999999999998,6.0,2.0,0.0896166666666667,0.206896551724138,53.77,1.0
397,4.0,29.999999999999968,10.0,2.0,0.0391020721412126,0.33333333333333304,50.95,4.0
398,5.0,22.00000000000002,11.0,5.0,0.0066692607003891,0.5,8.57,0.0
399,5.0,24.99999999999995,2.0,0.0,0.023543599257885,0.08,25.38,0.0
400,5.0,26.000000000000043,6.0,7.0,0.0417865612648221,0.23076923076923103,52.86,0.0
401,5.0,23.999999999999947,5.0,9.0,0.0357142857142857,0.208333333333333,43.5,4.0
402,5.0,25.00000000000007,10.0,4.0,0.00617492711370262,0.4,10.59,2.0
403,5.0,23.000000000000053,3.0,8.0,0.0041100076394194,0.130434782608696,5.38,1.0
404,5.0,28.99999999999995,2.0,9.0,0.0709664292980672,0.0689655172413793,69.76,0.0
405,5.0,26.99999999999997,4.0,8.0,0.0788307984790875,0.148148148148148,82.93,3.0
406,5.0,28.999999999999993,3.0,0.0,0.00758426966292135,0.103448275862069,12.15,5.0
407,5.0,26.000000000000018,8.0,10.0,0.11252252252252301,0.307692307692308,99.92,0.0
408,5.0,26.00000000000007,7.0,7.0,0.007959518599562359,0.269230769230769,14.55,4.0
409,5.0,29.99999999999997,1.0,10.0,0.0494575471698113,0.0333333333333333,41.94,0.0
410,5.0,22.999999999999964,4.0,6.0,0.00178164367126575,0.17391304347826098,2.97,5.0
411,5.0,23.999999999999975,9.0,9.0,0.0105480607082631,0.375,12.51,1.0
412,4.0,30.000000000000036,2.0,9.0,0.035732538330493994,0.0666666666666667,41.95,0.0
413,5.0,26.000000000000078,11.0,8.0,0.0440460157126824,0.42307692307692296,78.49,4.0
414,5.0,27.000000000000064,8.0,0.0,0.009335195530726259,0.296296296296296,16.71,0.0
415,5.0,29.999999999999982,3.0,5.0,0.0303579418344519,0.1,13.57,3.0
416,5.0,27.000000000000053,5.0,9.0,0.0480889903023388,0.185185185185185,84.3,3.0
417,5.0,24.999999999999975,0.0,6.0,0.13474269819193302,0.0,96.88,0.0
418,5.0,26.999999999999993,4.0,9.0,0.0866417910447761,0.148148148148148,69.66,5.0
419,4.0,30.00000000000006,10.0,10.0,0.0655981595092025,0.33333333333333304,85.54,5.0
420,5.0,28.000000000000018,0.0,4.0,0.0464237288135593,0.0,27.39,1.0
421,4.0,29.99999999999999,0.0,9.0,0.0434420289855072,0.0,35.97,3.0
422,5.0,28.00000000000003,7.0,10.0,0.0393806193806194,0.25,39.42,0.0
423,5.0,24.0,2.0,6.0,0.0141927083333333,0.0833333333333333,10.9,1.0
424,4.0,28.999999999999982,8.0,10.0,0.0387825124515772,0.27586206896551696,70.08,2.0
425,5.0,29.00000000000001,10.0,9.0,0.10633928571428598,0.34482758620689696,59.55,2.0
426,5.0,23.00000000000002,5.0,8.0,0.0866111771700357,0.21739130434782603,72.84,0.0
427,5.0,27.999999999999996,2.0,0.0,0.0519632265717675,0.0714285714285714,87.61,1.0
428,5.0,28.000000000000025,0.0,7.0,0.0857799274486094,0.0,70.94,3.0
429,5.0,21.99999999999996,11.0,10.0,0.0596860986547085,0.5,53.24,2.0
430,4.0,27.0,10.0,9.0,0.0762259800153728,0.37037037037037,99.17,4.0
431,5.0,25.0,8.0,5.0,0.0728899082568807,0.32,95.34,0.0
432,5.0,24.00000000000008,2.0,9.0,0.00782328847279111,0.0833333333333333,13.37,2.0
433,5.0,29.999999999999943,10.0,7.0,0.0382302158273381,0.33333333333333304,53.14,2.0
434,4.0,26.00000000000001,8.0,9.0,0.0622091310751105,0.307692307692308,84.48,3.0
435,5.0,21.99999999999995,8.0,7.0,0.0265573770491803,0.36363636363636404,34.02,2.0
436,5.0,27.999999999999957,1.0,5.0,0.10933962264150901,0.0357142857142857,11.59,0.0
437,4.0,25.000000000000036,8.0,9.0,0.0063840830449827,0.32,7.38,5.0
438,4.0,30.000000000000025,4.0,9.0,0.0344089012517385,0.133333333333333,24.74,5.0
439,5.0,26.000000000000064,3.0,9.0,0.0542768361581921,0.115384615384615,96.07,1.0
440,4.0,26.999999999999986,11.0,10.0,0.0396767537826685,0.407407407407407,57.69,2.0
441,5.0,29.000000000000014,5.0,6.0,0.0937824675324675,0.172413793103448,57.77,4.0
442,5.0,29.000000000000014,7.0,3.0,0.0557878217200251,0.24137931034482799,88.87,5.0
443,5.0,23.99999999999999,2.0,0.0,0.0317115689381933,0.0833333333333333,20.01,4.0
444,5.0,28.999999999999936,9.0,7.0,0.0476485956890921,0.31034482758620696,72.95,0.0
445,5.0,29.000000000000025,1.0,1.0,0.0804032258064516,0.0344827586206897,89.73,4.0
446,5.0,27.000000000000014,9.0,8.0,0.0885575992255566,0.33333333333333304,91.48,2.0
447,5.0,28.000000000000007,10.0,2.0,0.0169207317073171,0.3571428571428571,5.55,2.0
448,4.0,28.00000000000001,5.0,9.0,0.0649628127112914,0.178571428571429,96.08,3.0
449,5.0,29.999999999999982,1.0,5.0,0.10453767123287701,0.0333333333333333,61.05,0.0
450,5.0,29.99999999999999,4.0,5.0,0.0680958721704394,0.133333333333333,51.14,0.0
451,5.0,28.000000000000004,9.0,7.0,0.0927051282051282,0.32142857142857106,72.31,5.0
452,5.0,30.00000000000002,8.0,9.0,0.0224815361890694,0.266666666666667,30.44,5.0
453,5.0,21.00000000000002,7.0,10.0,0.0705827505827506,0.33333333333333304,60.56,3.0
454,5.0,23.999999999999957,10.0,7.0,0.0470483193277311,0.4166666666666671,44.79,5.0
455,4.0,28.999999999999975,3.0,10.0,0.0855112651646447,0.103448275862069,49.34,5.0
456,5.0,29.000000000000007,6.0,0.0,0.0285345773874863,0.206896551724138,51.99,0.0
457,5.0,25.000000000000004,1.0,8.0,0.0765082872928177,0.04,69.24,1.0
458,4.0,28.999999999999947,5.0,9.0,0.0468531976744186,0.172413793103448,64.47,4.0
459,5.0,27.000000000000025,4.0,8.0,0.0589206349206349,0.148148148148148,37.12,1.0
460,5.0,29.999999999999993,0.0,8.0,0.0166805845511482,0.0,23.97,5.0
461,5.0,24.999999999999957,6.0,2.0,0.0688307349665924,0.24,61.81,3.0
462,5.0,29.000000000000018,5.0,4.0,0.10566807313642802,0.172413793103448,75.13,5.0
463,5.0,26.0,0.0,10.0,0.03550625,0.0,56.81,4.0
464,5.0,23.000000000000043,10.0,0.0,0.0474491392801252,0.43478260869565205,60.64,1.0
465,5.0,30.00000000000002,10.0,1.0,0.0216810344827586,0.33333333333333304,35.21,1.0
466,5.0,27.99999999999997,7.0,3.0,0.00793031358885017,0.25,11.38,4.0
467,5.0,29.00000000000002,9.0,3.0,0.0174664279319606,0.31034482758620696,19.51,2.0
468,5.0,29.000000000000014,7.0,4.0,0.0311512027491409,0.24137931034482799,18.13,5.0
469,5.0,29.0,3.0,10.0,0.0145607028753994,0.103448275862069,18.23,2.0
470,5.0,26.999999999999936,9.0,8.0,0.0194950213371266,0.33333333333333304,27.41,1.0
471,5.0,27.000000000000025,10.0,10.0,0.028702763677383,0.37037037037037,50.89,4.0
472,5.0,26.999999999999986,5.0,2.0,0.0455024255024255,0.185185185185185,65.66,3.0
473,5.0,24.999999999999986,10.0,5.0,0.053625,0.4,77.22,5.0
474,5.0,29.99999999999997,4.0,6.0,0.014242700729927,0.133333333333333,15.61,0.0
475,5.0,22.000000000000032,5.0,9.0,0.0285006605019815,0.22727272727272702,43.15,1.0
476,5.0,25.999999999999968,8.0,9.0,0.0393060295790671,0.307692307692308,34.55,4.0
477,4.0,28.000000000000032,9.0,9.0,0.0479780085522297,0.32142857142857106,78.54,0.0
478,5.0,28.999999999999936,6.0,3.0,0.0391223733003708,0.206896551724138,63.3,3.0
479,4.0,29.99999999999997,7.0,8.0,0.0310810810810811,0.23333333333333303,34.5,0.0
480,5.0,29.999999999999986,0.0,2.0,0.0972811059907834,0.0,42.22,0.0
481,5.0,27.99999999999995,0.0,8.0,0.0349102209944751,0.0,50.55,2.0
482,5.0,27.99999999999997,4.0,7.0,0.008896631823461091,0.14285714285714302,15.32,2.0
483,5.0,28.000000000000004,6.0,3.0,0.0521963190184049,0.214285714285714,42.54,4.0
484,5.0,29.00000000000001,1.0,5.0,0.0349860335195531,0.0344827586206897,50.1,4.0
485,5.0,26.999999999999993,6.0,1.0,0.0523991507430998,0.222222222222222,24.68,3.0
486,5.0,24.999999999999982,9.0,7.0,0.00713968957871397,0.36,6.44,5.0
487,5.0,21.00000000000002,8.0,10.0,0.0644742567077592,0.38095238095238104,88.91,4.0
488,5.0,26.0,8.0,8.0,0.0914851485148515,0.307692307692308,55.44,0.0
489,5.0,25.999999999999986,8.0,10.0,0.0826654411764706,0.307692307692308,44.97,3.0
490,5.0,27.999999999999964,10.0,1.0,0.0680976602238047,0.3571428571428571,66.94,5.0
491,4.0,27.000000000000057,4.0,10.0,0.0477289931869796,0.148148148148148,63.05,5.0
492,5.0,26.99999999999998,7.0,0.0,0.0353660886319846,0.25925925925925897,36.71,3.0
493,5.0,29.99999999999996,2.0,0.0,0.0311,0.0666666666666667,43.54,3.0
494,5.0,28.000000000000018,6.0,2.0,0.0184259259259259,0.214285714285714,11.94,4.0
495,5.0,23.000000000000046,6.0,1.0,0.0442835931700074,0.260869565217391,59.65,5.0
496,5.0,26.000000000000018,6.0,4.0,0.0273684210526316,0.23076923076923103,20.8,1.0
497,5.0,27.999999999999968,6.0,4.0,0.0242197599261311,0.214285714285714,26.23,4.0
498,5.0,25.000000000000043,7.0,5.0,0.10794930875575999,0.28,93.7,4.0
499,5.0,29.999999999999986,1.0,3.0,0.0356366822429907,0.0333333333333333,61.01,3.0
500,5.0,24.99999999999998,10.0,3.0,0.0118571428571429,0.4,6.64,5.0
501,5.0,29.999999999999968,0.0,2.0,0.0493323100537222,0.0,64.28,0.0
502,5.0,27.000000000000007,1.0,7.0,0.123741007194245,0.037037037037037,34.4,2.0
503,5.0,25.999999999999996,9.0,7.0,0.0506476323119777,0.34615384615384603,72.73,4.0
504,5.0,23.99999999999994,7.0,5.0,0.0333908387864366,0.29166666666666696,56.13,0.0
505,5.0,24.000000000000007,2.0,3.0,0.0686981677917068,0.0833333333333333,71.24,3.0
506,5.0,28.99999999999997,3.0,5.0,0.0168837535014006,0.103448275862069,24.11,3.0
507,5.0,27.000000000000018,4.0,9.0,0.0304744958481613,0.148148148148148,25.69,2.0
508,5.0,29.99999999999996,6.0,10.0,0.0673617339312407,0.2,90.13,0.0
509,5.0,26.000000000000007,7.0,3.0,0.0570702179176755,0.269230769230769,23.57,3.0
510,5.0,27.99999999999997,8.0,3.0,0.0788013698630137,0.28571428571428603,92.04,5.0
511,5.0,28.999999999999954,0.0,0.0,0.0500983606557377,0.0,91.68,5.0
512,5.0,25.999999999999986,11.0,7.0,0.0217263843648208,0.42307692307692296,6.67,2.0
513,5.0,26.999999999999996,4.0,1.0,0.0265239436619718,0.148148148148148,47.08,5.0
514,5.0,29.999999999999993,0.0,8.0,0.0180247608328644,0.0,32.03,3.0
515,5.0,28.000000000000014,0.0,3.0,0.0310928961748634,0.0,11.38,0.0
516,5.0,26.000000000000014,6.0,7.0,0.05395348837209299,0.23076923076923103,2.32,3.0
517,5.0,26.99999999999995,10.0,4.0,0.0460326721120187,0.37037037037037,78.9,5.0
518,5.0,24.00000000000003,10.0,6.0,0.077703081232493,0.4166666666666671,55.48,2.0
519,5.0,26.999999999999954,1.0,1.0,0.0318509895227008,0.037037037037037,54.72,0.0
520,4.0,25.000000000000057,10.0,10.0,0.0205811481218994,0.4,29.04,3.0
521,5.0,30.000000000000036,11.0,3.0,0.001640625,0.3666666666666671,1.89,0.0
522,5.0,25.000000000000018,7.0,0.0,0.0105349182763744,0.28,7.09,3.0
523,5.0,29.000000000000032,3.0,7.0,0.0523414634146341,0.103448275862069,53.65,2.0
524,5.0,23.000000000000032,3.0,6.0,0.0753722902921772,0.130434782608696,79.97,5.0
525,5.0,26.000000000000057,4.0,4.0,0.00619603267211202,0.153846153846154,10.62,0.0
526,5.0,30.000000000000018,9.0,4.0,0.0588223140495868,0.3,28.47,5.0
527,5.0,23.999999999999936,7.0,1.0,0.0450568181818182,0.29166666666666696,63.44,0.0
528,5.0,28.999999999999932,11.0,1.0,0.0322885572139303,0.37931034482758597,45.43,0.0
529,5.0,28.999999999999993,0.0,0.0,0.0182234432234432,0.0,9.95,5.0
530,5.0,29.999999999999957,0.0,3.0,0.033807560137457,0.0,49.19,1.0
531,5.0,25.000000000000046,7.0,8.0,0.0455485498108449,0.28,72.24,3.0
532,5.0,26.999999999999986,2.0,8.0,0.13788429752066103,0.0740740740740741,83.42,1.0
533,5.0,28.999999999999964,2.0,8.0,0.0479346405228758,0.0689655172413793,36.67,3.0
534,5.0,24.000000000000053,2.0,3.0,0.050821155184412,0.0833333333333333,73.03,1.0
535,5.0,25.99999999999997,4.0,7.0,0.129184549356223,0.153846153846154,90.3,2.0
536,5.0,25.99999999999998,1.0,5.0,0.00749314317059792,0.0384615384615385,13.66,4.0
537,5.0,27.00000000000004,4.0,7.0,0.0141745730550285,0.148148148148148,22.41,1.0
538,5.0,25.00000000000005,7.0,9.0,0.0301596958174905,0.28,39.66,5.0
539,4.0,29.999999999999954,11.0,0.0,0.00633998265394623,0.3666666666666671,7.31,4.0
540,5.0,29.999999999999954,8.0,2.0,0.0474336283185841,0.266666666666667,64.32,4.0
541,5.0,26.000000000000018,0.0,6.0,0.0338844621513944,0.0,17.01,3.0
542,4.0,28.00000000000001,4.0,10.0,0.0385832705350415,0.14285714285714302,51.2,0.0
543,5.0,27.000000000000014,2.0,5.0,0.0222782503037667,0.0740740740740741,36.67,2.0
544,5.0,29.000000000000018,3.0,7.0,0.00585298196948682,0.103448275862069,4.22,0.0
545,4.0,27.99999999999996,9.0,8.0,0.0635346097201767,0.32142857142857106,86.28,0.0
546,5.0,27.999999999999982,8.0,9.0,0.0248055832502493,0.28571428571428603,24.88,2.0
547,5.0,24.99999999999994,1.0,7.0,0.0354914196567863,0.04,45.5,0.0
548,5.0,29.000000000000043,7.0,1.0,0.0334579439252336,0.24137931034482799,53.7,1.0
549,5.0,23.999999999999993,9.0,0.0,0.0541974595842956,0.375,93.87,4.0
550,5.0,30.000000000000025,11.0,4.0,0.00076036866359447,0.3666666666666671,0.99,4.0
551,5.0,29.99999999999994,7.0,0.0,0.008162951575710991,0.23333333333333303,10.62,0.0
552,5.0,26.99999999999995,3.0,8.0,0.0778867924528302,0.111111111111111,82.56,1.0
553,4.0,29.99999999999996,2.0,9.0,0.029405737704917997,0.0666666666666667,43.05,3.0
554,4.0,28.000000000000018,0.0,10.0,0.0614285714285714,0.0,37.41,5.0
555,5.0,28.99999999999998,3.0,4.0,0.0290793650793651,0.103448275862069,18.32,0.0
556,5.0,26.999999999999993,1.0,2.0,0.0715162454873646,0.037037037037037,39.62,1.0
557,5.0,29.999999999999982,6.0,6.0,0.162401746724891,0.2,74.38,4.0
558,5.0,30.000000000000036,2.0,3.0,0.0667621527777778,0.0666666666666667,76.91,0.0
559,5.0,25.999999999999996,6.0,6.0,0.0577449822904368,0.23076923076923103,97.82,5.0
560,5.0,28.00000000000003,4.0,2.0,0.0586101295641932,0.14285714285714302,49.76,4.0
561,5.0,29.000000000000014,10.0,0.0,0.158814432989691,0.34482758620689696,92.43,2.0
562,4.0,28.999999999999982,8.0,8.0,0.0435813366960908,0.27586206896551696,34.56,4.0
563,5.0,28.99999999999996,5.0,2.0,0.0697469269703543,0.172413793103448,96.46,5.0
564,5.0,27.999999999999982,6.0,5.0,0.0386583679114799,0.214285714285714,55.9,4.0
565,5.0,26.00000000000005,4.0,1.0,0.0447935267857143,0.153846153846154,80.27,1.0
566,5.0,24.000000000000025,0.0,6.0,0.17124513618676998,0.0,88.02,4.0
567,5.0,28.00000000000002,0.0,4.0,0.00375527426160338,0.0,6.23,3.0
568,5.0,26.999999999999993,1.0,1.0,0.0220251396648045,0.037037037037037,15.77,0.0
